accountNumber,lastName,firstName,Age,Gender,customerMDN,Address,customerCity,customerState,customerZip,customerPlan,customerPlanDesc,customer,JSESSIONID
900001671,BATES,ROBERT,30,F,3434279808,10478 Newburgh Ave.,GARLAND,TX,75042,450POST40,450 Minute,SD3SL1FF701672,
900001672,NEWMAN,WAYNE,25,M,8351127651,5213 Queander St.,VALDOSTA,GA,31602,250PRE25,250 Minute Prepaid,SD3SL1FF701673,
900001673,DUDLEY,DORTHY,62,F,4478864939,19263 Broadoak St.,PORTLAND,OR,97294,900POST60,900 Minute,SD3SL1FF701674,
900001674,SHEPPARD,LOUIS,28,M,8858858354,4947 Flintshire Dr.,SAINT LOUIS,MO,63147,ULPRE50,Unlimited Prepaid,SD3SL1FF701675,
900001675,BOWMAN,ROSANNE,66,F,6072375921,17616 South Moffett St.,INGLEWOOD,CA,90398,700POST5L70,700 Minute Family,SD3SL1FF701676,
900001676,CANTRELL,CARMEN,31,F,6861627667,1443 Prairie St.,CHICAGO,IL,60678,1400POST5L90,1400 Minute Family,SD3SL1FF701677,
900001677,PICKETT,RENA,52,F,2378327798,12235 Maydencroft Ave.,TACOMA,WA,98448,ULPOST5L120,2100 Minute Family,SD3SL1FF701678,
900001678,FARMER,AMALIA,70,F,6458176341,1411 Los Charros St.,BUFFALO,NY,14276,ULPRE2D,Unlimited Prepaid,SD3SL1FF701679,
900001679,DAVIS,GUILLERMO,60,M,9453267594,16578 Whitegates St.,SAINT LOUIS,MO,63135,450POST40,450 Minute,SD3SL1FF701680,
900001680,LARA,JORDAN,48,F,8795216632,10058 Walter Thompson Pkwy.,LEXINGTON,KY,40503,2100POST5L110,2100 Minute Family,SD3SL1FF701681,
900001681,HARRIS,SHANNA,59,F,6457049058,10580 Glenbrook Way,HARTFORD,CT,6101,450POST40,450 Minute,SD3SL1FF701682,
900001682,WALLACE,KRISTEN,24,F,4863986828,2956 Jacob Cobb Ln.,TOLEDO,OH,43601,1400POST5L90,1400 Minute Family,SD3SL1FF701683,
900001683,LAWRENCE,MATILDA,41,F,3813168198,18545 San Carlos Fire St.,INDIANAPOLIS,IN,46211,2100POST5L110,2100 Minute Family,SD3SL1FF701684,
900001684,SUTTON,DARREN,57,M,5244859089,12106 Boulder Bluff Blvd.,SAINT LOUIS,MO,63109,ULPOST70,Unlimited,SD3SL1FF701685,
900001685,JOYNER,ELVIA,65,F,5297755997,5269 Milton Grant Way,JACKSON,MS,39284,700POST5L70,700 Minute Family,SD3SL1FF701686,
900001686,VALDEZ,CATALINA,53,F,4717693294,4750 Tankerville Way,INDIANAPOLIS,IN,46207,ULPOST5L120,2100 Minute Family,SD3SL1FF701687,
900001687,WATSON,HELGA,68,F,3742223100,4577 Bullsmoor Ave.,ALBANY,NY,12239,ULPRE2D,Unlimited Prepaid,SD3SL1FF701688,
900001688,BRIGHT,EARLE,43,M,9985359315,14016 Old Winter Pkwy.,LANCASTER,CA,93535,450POST40,450 Minute,SD3SL1FF701689,
900001689,ODONNELL,ESTHER,42,F,3185775147,4455 Manemet Dr.,MACON,GA,31221,450POST40,450 Minute,SD3SL1FF701690,
900001690,BYRD,KRISTIN,20,F,8937426753,14552 Helions St.,EL PASO,TX,79998,700POST5L70,700 Minute Family,SD3SL1FF701691,
900001691,BOYLE,GEORGIA,38,F,8752385969,1815 Cedar Gate Ave.,CHATTANOOGA,TN,37409,5503L60,550 Minute Family,SD3SL1FF701692,
900001692,LOVE,DANTE,69,M,3837365221,6945 News Direct Ave.,FORT WORTH,TX,76185,700POST5L70,700 Minute Family,SD3SL1FF701693,
900001693,ATKINS,ROBBIE,68,M,4433140493,10122 Graeloch St.,MESA,AZ,85274,450POST40,450 Minute,SD3SL1FF701694,
900001694,LANE,MATT,34,M,7377953180,10328 Tallen Ave.,ALBANY,NY,12233,900POST60,900 Minute,SD3SL1FF701695,
900001695,WILSON,STERLING,60,M,3482995699,19494 Bowling St.,MOBILE,AL,36612,450POST40,450 Minute,SD3SL1FF701696,
900001696,HALL,BURTON,49,M,3869373855,3400 Patt St.,ERIE,PA,16515,450POST40,450 Minute,SD3SL1FF701697,
900001697,BERG,KIM,25,F,5755097054,15139 Ripplewood Ln.,JACKSONVILLE,FL,32236,ULPOST70,Unlimited,SD3SL1FF701698,
900001698,LAMBERT,RAMON,42,M,8862907121,5750 Black Friars Way,WACO,TX,76708,900POST60,900 Minute,SD3SL1FF701699,
900001699,BARKER,CHARLENE,47,F,2189807090,7695 North Pond Way,GALVESTON,TX,77554,250PRE25,250 Minute Prepaid,SD3SL1FF701700,
900001700,HART,PEARL,43,F,3756013025,15576 Kogan Blvd.,BAKERSFIELD,CA,93301,ULPRE50,Unlimited Prepaid,SD3SL1FF701701,
900001701,SCHULTZ,HOWARD,30,M,2498193375,11429 Endow St.,MOBILE,AL,36615,700POST5L70,700 Minute Family,SD3SL1FF701702,
900001702,BENJAMIN,BILL,19,M,8977986131,17074 Baugh Blvd.,JAMAICA,NY,11439,ULPOST5L120,2100 Minute Family,SD3SL1FF701703,
900001703,ADAMS,TERRELL,70,M,2493784259,2236 The Manor Pkwy.,PORTLAND,ME,4123,250PRE25,250 Minute Prepaid,SD3SL1FF701704,
900001704,WYATT,DARCY,40,F,7918653637,8565 Paterson Pkwy.,EL PASO,TX,88517,250PRE25,250 Minute Prepaid,SD3SL1FF701705,
900001705,WALL,HILARIO,46,M,7052226523,17632 N Odell Ln.,SOUTH LAKE TAHOE,CA,96157,450POST40,450 Minute,SD3SL1FF701706,
900001706,ONEILL,JAME,19,M,6333214212,5 Beaver Hollow Ave.,SAN ANGELO,TX,76901,250PRE25,250 Minute Prepaid,SD3SL1FF701707,
900001707,NASH,KITTY,25,F,2584307530,8030 Quarry Wood Dr.,HARTFORD,CT,6147,700POST5L70,700 Minute Family,SD3SL1FF701708,
900001708,HAYS,LORAINE,49,F,5475266495,2800 Loughton Pkwy.,SPARTANBURG,SC,29304,ULPOST5L120,2100 Minute Family,SD3SL1FF701709,
900001709,INGRAM,HUGO,54,M,4248224904,17936 Lymmhay Ln.,LOS ANGELES,CA,90088,450POST40,450 Minute,SD3SL1FF701710,
900001710,WONG,JANNIE,52,F,6694488064,3585 Atlantic View St.,SACRAMENTO,CA,95851,700POST5L70,700 Minute Family,SD3SL1FF701711,
900001711,CUNNINGHAM,MURRAY,42,M,3453085566,17810 Ninfantino St.,SEATTLE,WA,98129,700POST5L70,700 Minute Family,SD3SL1FF701712,
900001712,DAVIS,ARIEL,46,M,4014098171,16729 Elmbridge Ave.,CHARLESTON,WV,25305,700POST5L70,700 Minute Family,SD3SL1FF701713,
900001713,REEVES,ERICKA,47,F,5014022155,1608 Nesaquake Pkwy.,MONTGOMERY,AL,36109,ULPRE50,Unlimited Prepaid,SD3SL1FF701714,
900001714,SHIELDS,CLAY,64,M,3432351833,16196 Carilla Hwy.,WASHINGTON,DC,20220,ULPRE2D,Unlimited Prepaid,SD3SL1FF701715,
900001715,ASHLEY,TRACEY,33,M,5216224807,4883 Charlesworth Ln.,TEMPLE,TX,76505,450POST40,450 Minute,SD3SL1FF701716,
900001716,BANKS,BEATRICE,19,F,7536226088,5330 Southwest Canada Way,NASHVILLE,TN,37232,250PRE25,250 Minute Prepaid,SD3SL1FF701717,
900001717,MOLINA,RILEY,69,M,2383969434,11791 Paddockhurst Dr.,ORLANDO,FL,32861,1400POST5L90,1400 Minute Family,SD3SL1FF701718,
900001718,THORNTON,VANCE,50,M,2174125201,2897 Poinier Dr.,ANNISTON,AL,36207,ULPOST5L120,2100 Minute Family,SD3SL1FF701719,
900001719,BULLOCK,ROSEMARIE,57,F,9878264216,5217 Saint Ann Pkwy.,LANSING,MI,48918,900POST60,900 Minute,SD3SL1FF701720,
900001720,ARMSTRONG,GRAHAM,69,M,8807125824,4827 Janet Way,INDEPENDENCE,MO,64055,250PRE25,250 Minute Prepaid,SD3SL1FF701721,
900001721,AVERY,GILDA,70,F,8577683120,6419 Tussel Blvd.,KALAMAZOO,MI,49009,900POST60,900 Minute,SD3SL1FF701722,
900001722,BLACK,EARLINE,55,F,4096715063,937 Wilmington St.,LOS ANGELES,CA,90093,ULPRE50,Unlimited Prepaid,SD3SL1FF701723,
900001723,DALTON,CRISTINA,52,F,3868598419,1848 Weisiger Dr.,EL PASO,TX,88573,700POST5L70,700 Minute Family,SD3SL1FF701724,
900001724,COHEN,DEXTER,24,M,2974488995,13271 Junipero St.,DALLAS,TX,75244,700POST5L70,700 Minute Family,SD3SL1FF701725,
900001725,DALTON,CONCETTA,30,F,2736267140,14362 Vangeli Dr.,MEMPHIS,TN,38157,ULPOST70,Unlimited,SD3SL1FF701726,
900001726,BULLOCK,JEANINE,28,F,7482072493,8655 Vosburg Dr.,READING,PA,19609,5503L60,550 Minute Family,SD3SL1FF701727,
900001727,MCCARTHY,MARJORIE,62,F,9549656360,18251 E Shannon Dr.,DETROIT,MI,48265,700POST5L70,700 Minute Family,SD3SL1FF701728,
900001728,BLAIR,TAMMIE,57,F,2343864480,16480 Lower Locksley St.,ALBUQUERQUE,NM,87104,900POST60,900 Minute,SD3SL1FF701729,
900001729,BOYLE,JANNA,70,F,8693665572,2276 Sumner South Way,EL PASO,TX,79931,450POST40,450 Minute,SD3SL1FF701730,
900001730,MCNEIL,ADAN,51,M,8658882593,16066 Southlawn St.,SANTA MONICA,CA,90409,ULPRE50,Unlimited Prepaid,SD3SL1FF701731,
900001731,FIELDS,EDDY,29,M,8882226115,11233 Bretton Woods Dr.,OXNARD,CA,93030,900POST60,900 Minute,SD3SL1FF701732,
900001732,MORRISON,ROBBIE,51,F,2965226680,6993 Hibbert Dr.,SCRANTON,PA,18504,5503L60,550 Minute Family,SD3SL1FF701733,
900001733,PARK,RAFAEL,55,M,5599792360,19661 West Brygger Dr.,HOUSTON,TX,77052,ULPRE50,Unlimited Prepaid,SD3SL1FF701734,
900001734,KRAMER,KAYLA,68,F,6609519655,16564 Reedham Park Pkwy.,ANCHORAGE,AK,99510,ULPRE50,Unlimited Prepaid,SD3SL1FF701735,
900001735,MENDEZ,ROBBIE,18,F,4064815856,14930 Sheephouse Dr.,SCOTTSDALE,AZ,85260,700POST5L70,700 Minute Family,SD3SL1FF701736,
900001736,WINTERS,ALEJANDRA,70,F,4546414497,1978 Ledge Hwy.,SAINT LOUIS,MO,63160,900POST60,900 Minute,SD3SL1FF701737,
900001737,BRADY,SALLIE,28,F,2189962857,4940 Snow Goose Ln.,CHARLOTTE,NC,28266,ULPRE2D,Unlimited Prepaid,SD3SL1FF701738,
900001738,PATRICK,BILL,57,M,5286046426,15782 Lakecliff Dr.,FORT WORTH,TX,76110,700POST5L70,700 Minute Family,SD3SL1FF701739,
900001739,PARK,RAPHAEL,44,M,8367789829,19666 Fanhams Hall St.,SAN DIEGO,CA,92192,250PRE25,250 Minute Prepaid,SD3SL1FF701740,
900001740,SUTTON,DUNCAN,60,M,2304042191,1597 Red Cedar Ln.,CONROE,TX,77301,5503L60,550 Minute Family,SD3SL1FF701741,
900001741,VAUGHAN,HATTIE,38,F,4045274993,8812 Maberley Pkwy.,FORT WAYNE,IN,46861,700POST5L70,700 Minute Family,SD3SL1FF701742,
900001742,MCMAHON,HILDA,58,F,2084285087,4218 West Alden Dr.,CHICAGO,IL,60614,5503L60,550 Minute Family,SD3SL1FF701743,
900001743,LIVINGSTON,DORA,64,F,5397225427,4174 New North Rocks Ave.,PORT SAINT LUCIE,FL,34953,ULPRE50,Unlimited Prepaid,SD3SL1FF701744,
900001744,BALLARD,WILBERT,35,M,6799052237,14985 West Lorenzen Ln.,RALEIGH,NC,27616,ULPRE2D,Unlimited Prepaid,SD3SL1FF701745,
900001745,DURAN,CARLENE,51,F,3284777056,12864 Leviston Hwy.,BUFFALO,NY,14218,700POST5L70,700 Minute Family,SD3SL1FF701746,
900001746,UNDERWOOD,TANIA,57,F,5264455263,18432 Dunshea Way,HOUSTON,TX,77209,1400POST5L90,1400 Minute Family,SD3SL1FF701747,
900001747,HANEY,LOUIE,45,M,7877589356,5202 Oratava Dr.,SACRAMENTO,CA,94267,ULPRE50,Unlimited Prepaid,SD3SL1FF701748,
900001748,SANTIAGO,TROY,66,M,4155157253,18967 Crystal Spring Farm Hwy.,WASHINGTON,DC,20075,700POST5L70,700 Minute Family,SD3SL1FF701749,
900001749,SCHWARTZ,ROCHELLE,66,F,9477923097,15002 Widegate St.,NORTH LITTLE ROCK,AR,72119,ULPOST70,Unlimited,SD3SL1FF701750,
900001750,GUZMAN,SUSAN,47,F,8712527885,12853 Everett Paine St.,EUGENE,OR,97405,700POST5L70,700 Minute Family,SD3SL1FF701751,
900001751,GARRISON,HARLEY,58,M,2272993075,11369 Broghinge Dr.,MIAMI,FL,33134,700POST5L70,700 Minute Family,SD3SL1FF701752,
900001752,GENTRY,CARMEN,19,F,8896353566,15193 Oakover Pkwy.,LOS ANGELES,CA,90019,1400POST5L90,1400 Minute Family,SD3SL1FF701753,
900001753,ALVAREZ,SCOTT,55,M,6295228681,15157 Black Chestnut Ave.,WASHINGTON,DC,20591,700POST5L70,700 Minute Family,SD3SL1FF701754,
900001754,DALTON,HARRISON,66,M,9032166224,15466 Pegasus Dr.,SAINT PAUL,MN,55133,250PRE25,250 Minute Prepaid,SD3SL1FF701755,
900001755,FOWLER,MONTY,21,M,8274348344,4350 North Bassett Pkwy.,CANTON,OH,44735,ULPRE50,Unlimited Prepaid,SD3SL1FF701756,
900001756,LE,JARED,36,M,4279037203,3751 Ardenridge Pkwy.,CORPUS CHRISTI,TX,78405,900POST60,900 Minute,SD3SL1FF701757,
900001757,MCGEE,KENYA,48,F,7284997260,7235 Breyers Ave.,BLOOMINGTON,IL,61704,ULPRE2D,Unlimited Prepaid,SD3SL1FF701758,
900001758,LANE,AIDA,55,F,4495027768,18007 Roseberry Ave.,HUNTINGTON,WV,25705,5503L60,550 Minute Family,SD3SL1FF701759,
900001759,ROSARIO,MYRTLE,37,F,7748329843,7665 Denbeigh St.,NAPLES,FL,34113,700POST5L70,700 Minute Family,SD3SL1FF701760,
900001760,MCCARTY,QUENTIN,63,M,8488375114,2231 Cherbourg St.,DAYTON,OH,45404,5503L60,550 Minute Family,SD3SL1FF701761,
900001761,CHARLES,MALLORY,70,F,8715983300,2653 Old Fort Ln.,CHARLOTTESVILLE,VA,22911,ULPOST70,Unlimited,SD3SL1FF701762,
900001762,STEPHENSON,GERARDO,57,M,7572852624,746 Twin Oak St.,HOMESTEAD,FL,33039,250PRE25,250 Minute Prepaid,SD3SL1FF701763,
900001763,WILLIAMSON,CHESTER,47,M,9139046026,14792 Heatley St.,CORPUS CHRISTI,TX,78413,900POST60,900 Minute,SD3SL1FF701764,
900001764,LLOYD,DARCY,37,F,9824724899,3899 Karius Ave.,WICHITA,KS,67220,ULPRE50,Unlimited Prepaid,SD3SL1FF701765,
900001765,JONES,IRVING,26,M,3566082526,12028 S Belgrade Hwy.,CANTON,OH,44710,450POST40,450 Minute,SD3SL1FF701766,
900001766,CARROLL,ELIZA,65,F,2164793123,14299 St Cross St.,MESA,AZ,85211,ULPRE50,Unlimited Prepaid,SD3SL1FF701767,
900001767,SCOTT,CORINNE,38,F,4782697985,17782 Master Gunner Blvd.,LINCOLN,NE,68583,250PRE25,250 Minute Prepaid,SD3SL1FF701768,
900001768,CRANE,SHERI,49,F,7802479372,14769 Hazelmere Dr.,BOYNTON BEACH,FL,33435,700POST5L70,700 Minute Family,SD3SL1FF701769,
900001769,HOPKINS,MACK,58,M,7509786272,5410 Bodiam Way,LIMA,OH,45804,ULPOST5L120,2100 Minute Family,SD3SL1FF701770,
900001770,SOLOMON,CLEO,32,M,2067752605,7235 John Knott St.,SANTA FE,NM,87501,450POST40,450 Minute,SD3SL1FF701771,
900001771,MATTHEWS,TRUDY,39,F,7692992997,6147 New Dr.,ATLANTA,GA,30384,1400POST5L90,1400 Minute Family,SD3SL1FF701772,
900001772,MORAN,ELLIS,53,M,9532279136,16716 E Custer Dr.,LAS VEGAS,NV,89131,ULPRE50,Unlimited Prepaid,SD3SL1FF701773,
900001773,NORRIS,LUCILLE,68,F,7389784010,19717 Wells Fargo Ave.,SAINT PAUL,MN,55169,700POST5L70,700 Minute Family,SD3SL1FF701774,
900001774,JONES,DALLAS,43,M,8573202718,17611 Bither St.,ARVADA,CO,80001,250PRE25,250 Minute Prepaid,SD3SL1FF701775,
900001775,BLACKBURN,ROMEO,31,M,6994925411,6201 Glaserton Dr.,WINSTON SALEM,NC,27127,450POST40,450 Minute,SD3SL1FF701776,
900001776,HOLDER,CHANDRA,25,F,3068208784,4508 Doran Pkwy.,INDIANAPOLIS,IN,46260,450POST40,450 Minute,SD3SL1FF701777,
900001777,BURNS,ROBYN,46,F,5006945962,17514 Long Acres Pkwy.,HOMESTEAD,FL,33033,900POST60,900 Minute,SD3SL1FF701778,
900001778,SUTTON,LOREN,53,M,7554628496,698 Ardrossan Pkwy.,NEWARK,NJ,7102,450POST40,450 Minute,SD3SL1FF701779,
900001779,FULTON,KATINA,27,F,2993878397,5733 Bromyard Hwy.,ATLANTA,GA,31107,900POST60,900 Minute,SD3SL1FF701780,
900001780,PRUITT,ROYCE,30,M,9755242542,2683 Caleta St.,MURFREESBORO,TN,37130,250PRE25,250 Minute Prepaid,SD3SL1FF701781,
900001781,TYLER,CHARLENE,32,F,9556504957,4953 Hooton Way,SAN DIEGO,CA,92182,450POST40,450 Minute,SD3SL1FF701782,
900001782,EWING,RICO,53,M,8562284582,1508 Old Meadow St.,CHARLESTON,SC,29402,900POST60,900 Minute,SD3SL1FF701783,
900001783,MCLEOD,LAWANDA,38,F,6915659058,15679 West Irving Park St.,NEW YORK,NY,10102,1400POST5L90,1400 Minute Family,SD3SL1FF701784,
900001784,DENNIS,JOHN,28,F,7896916568,5141 Hersch Farm Ln.,VENTURA,CA,93001,ULPRE50,Unlimited Prepaid,SD3SL1FF701785,
900001785,CRUZ,KEVIN,62,M,8563626197,10586 Goldman Pkwy.,CORPUS CHRISTI,TX,78426,250PRE25,250 Minute Prepaid,SD3SL1FF701786,
900001786,SLOAN,DARIO,60,M,5674594703,2651 Back Cranbrook Ave.,FORT PIERCE,FL,34951,5503L60,550 Minute Family,SD3SL1FF701787,
900001787,PATE,OLEN,25,M,7432323151,5806 Burlingview St.,DETROIT,MI,48238,250PRE25,250 Minute Prepaid,SD3SL1FF701788,
900001788,BENJAMIN,JERRY,26,M,3655584676,1000 Eghams Wood St.,HUNTSVILLE,AL,35806,ULPOST5L120,2100 Minute Family,SD3SL1FF701789,
900001789,SALINAS,DEXTER,57,M,5584742578,15462 New Cold Mill St.,LAUREL,MD,20725,250PRE25,250 Minute Prepaid,SD3SL1FF701790,
900001790,TRUJILLO,JEFFREY,20,M,7134629742,17521 Jackpine Way,HOLLYWOOD,FL,33023,ULPRE50,Unlimited Prepaid,SD3SL1FF701791,
900001791,EMERSON,DONOVAN,49,M,9994426175,11241 Gastein Blvd.,ALBUQUERQUE,NM,87105,1400POST5L90,1400 Minute Family,SD3SL1FF701792,
900001792,HOFFMAN,KRISTY,51,F,6048724663,1683 Grosse Pointe St.,DALLAS,TX,75286,ULPOST5L120,2100 Minute Family,SD3SL1FF701793,
900001793,KELLEY,VERN,61,M,4516886040,19478 Morgana St.,SPRINGFIELD,OH,45506,700POST5L70,700 Minute Family,SD3SL1FF701794,
900001794,MORTON,DONA,23,F,4647492074,13463 Dettingen St.,FRESNO,CA,93704,ULPRE50,Unlimited Prepaid,SD3SL1FF701795,
900001795,HOFFMAN,VALERIE,58,F,7135957153,649 Schoolgate St.,CLEARWATER,FL,33762,ULPOST5L120,2100 Minute Family,SD3SL1FF701796,
900001796,SHANNON,JACKLYN,22,F,6602065874,2208 N Budd Pkwy.,FLORENCE,SC,29501,ULPRE2D,Unlimited Prepaid,SD3SL1FF701797,
900001797,MACDONALD,MARGARITO,54,M,9885856042,8268 Stort Ave.,MIAMI,FL,33127,ULPRE50,Unlimited Prepaid,SD3SL1FF701798,
900001798,NEWTON,RICKY,37,M,9282487733,7421 S Chicago Beach Blvd.,BALTIMORE,MD,21223,250PRE25,250 Minute Prepaid,SD3SL1FF701799,
900001799,PATE,AUSTIN,55,M,4435705093,9521 S Ketcham St.,NASHVILLE,TN,37247,1400POST5L90,1400 Minute Family,SD3SL1FF701800,
900001800,NELSON,DWIGHT,38,M,4694129827,7440 Ridge Park Pkwy.,JOHNSON CITY,TN,37601,250PRE25,250 Minute Prepaid,SD3SL1FF701801,
900001801,CLAY,LILLY,63,F,4655895307,12780 Pentland Blvd.,COLORADO SPRINGS,CO,80919,450POST40,450 Minute,SD3SL1FF701802,
900001802,AUSTIN,EMIL,70,M,2266794330,7185 O Gorman Ave.,DES MOINES,IA,50306,250PRE25,250 Minute Prepaid,SD3SL1FF701803,
900001803,NOBLE,PETRA,40,F,5467489833,5705 Hackney Coach Way,SAN FRANCISCO,CA,94140,ULPRE50,Unlimited Prepaid,SD3SL1FF701804,
900001804,PICKETT,WELDON,66,M,2695194853,5046 Sylvar Pkwy.,PORTLAND,OR,97266,ULPRE50,Unlimited Prepaid,SD3SL1FF701805,
900001805,POPE,RYAN,61,M,2143064526,16637 S June Ave.,PHOENIX,AZ,85035,900POST60,900 Minute,SD3SL1FF701806,
900001806,REED,ROBERT,62,M,8299058684,15546 Bromley Hall St.,TAMPA,FL,33674,ULPRE50,Unlimited Prepaid,SD3SL1FF701807,
900001807,COLEMAN,ORA,54,F,8503992077,19241 Grizzly Flat Dr.,NEW YORK,NY,10161,ULPRE2D,Unlimited Prepaid,SD3SL1FF701808,
900001808,FRY,MARCELINO,51,M,7604912703,4132 Tree Lawn Ave.,OCEANSIDE,CA,92049,250PRE25,250 Minute Prepaid,SD3SL1FF701809,
900001809,RODRIGUEZ,JANNIE,63,F,2393002758,215 Sexa St.,MOBILE,AL,36615,2100POST5L110,2100 Minute Family,SD3SL1FF701810,
900001810,SWEENEY,PASQUALE,68,M,3818157433,8217 Mutch Ave.,LOUISVILLE,KY,40297,ULPRE50,Unlimited Prepaid,SD3SL1FF701811,
900001811,HURST,PETRA,61,F,4936275577,2688 Folcroft Way,PORT WASHINGTON,NY,11051,2100POST5L110,2100 Minute Family,SD3SL1FF701812,
900001812,CRANE,JOANNE,59,F,6172174933,8738 Elders Hollow Pkwy.,SAINT PETERSBURG,FL,33733,ULPRE50,Unlimited Prepaid,SD3SL1FF701813,
900001813,BALL,SUSAN,66,F,5016362077,17145 Upper Tin Can Ranch Blvd.,TRENTON,NJ,8602,ULPRE2D,Unlimited Prepaid,SD3SL1FF701814,
900001814,BRANCH,NATHANIEL,30,M,8908283346,19353 Harfield Dr.,TULSA,OK,74192,250PRE25,250 Minute Prepaid,SD3SL1FF701815,
900001815,WOODWARD,CARMELA,62,F,2072045700,5265 Des Peres St.,SAN JOSE,CA,95127,ULPRE50,Unlimited Prepaid,SD3SL1FF701816,
900001816,JOYCE,GRETCHEN,34,F,9157774426,4470 Lenoir Blvd.,WICHITA,KS,67217,250PRE25,250 Minute Prepaid,SD3SL1FF701817,
900001817,HICKMAN,KENDRICK,50,M,8996753793,730 Eaglehead Pkwy.,MISSOULA,MT,59806,ULPRE50,Unlimited Prepaid,SD3SL1FF701818,
900001818,BLACKBURN,JENNIFER,67,F,5316648810,12331 Douglas Ave.,GREENSBORO,NC,27438,1400POST5L90,1400 Minute Family,SD3SL1FF701819,
900001819,PEARSON,DALE,21,M,7613686544,6366 Moormead St.,LOS ANGELES,CA,90101,450POST40,450 Minute,SD3SL1FF701820,
900001820,HART,TERI,47,F,4778958828,19934 Athy Ave.,EVANSVILLE,IN,47750,250PRE25,250 Minute Prepaid,SD3SL1FF701821,
900001821,ROWE,JEAN,26,M,4187477023,3281 Springfield Center Dr.,COLUMBUS,OH,43279,ULPOST5L120,2100 Minute Family,SD3SL1FF701822,
900001822,KIRK,AUDRA,42,F,9388467839,12024 Danlee St.,ATLANTA,GA,30318,ULPOST70,Unlimited,SD3SL1FF701823,
900001823,SANCHEZ,TANYA,37,F,7053749720,2780 Minidoka Ave.,PHILADELPHIA,PA,19138,1400POST5L90,1400 Minute Family,SD3SL1FF701824,
900001824,SOLOMON,HARRISON,21,M,7541622994,16339 Country Ridge St.,FREDERICKSBURG,VA,22406,2100POST5L110,2100 Minute Family,SD3SL1FF701825,
900001825,SCHROEDER,JEFFERY,44,M,4939299369,17740 Briarcrest St.,RESTON,VA,20190,ULPRE50,Unlimited Prepaid,SD3SL1FF701826,
900001826,SPEARS,HERSCHEL,38,M,6698605873,2198 Prestwich Ave.,CHARLOTTE,NC,28244,ULPOST5L120,2100 Minute Family,SD3SL1FF701827,
900001827,DILLARD,JILL,50,F,2982425933,1065 Maurice Blvd.,CHARLESTON,WV,25361,ULPRE50,Unlimited Prepaid,SD3SL1FF701828,
900001828,WINTERS,HUBERT,41,M,4734353800,5122 Golden Hinde Ln.,MIDLAND,TX,79704,5503L60,550 Minute Family,SD3SL1FF701829,
900001829,DAUGHERTY,ROSENDO,56,M,8496114348,5794 Tanfield St.,ALBANY,NY,12237,ULPOST70,Unlimited,SD3SL1FF701830,
900001830,WARNER,JOANNE,20,F,2836694833,3955 Sabastian Ln.,SAINT JOSEPH,MO,64501,5503L60,550 Minute Family,SD3SL1FF701831,
900001831,BEASLEY,ALEXANDER,56,M,2821326352,16501 Carmellia Hwy.,WHITTIER,CA,90608,5503L60,550 Minute Family,SD3SL1FF701832,
900001832,POWERS,LAMONT,47,M,6255567581,15315 Marble Mountain Dr.,LAS VEGAS,NV,89177,450POST40,450 Minute,SD3SL1FF701833,
900001833,P20,ANTON,20,M,8676828710,9345 Brewers Hill Ln.,SAN DIEGO,CA,92127,900POST60,900 Minute,SD3SL1FF701834,
900001834,HERNANDEZ,DEANN,53,F,3617896918,7859 Rahlves Hwy.,BETHLEHEM,PA,18017,450POST40,450 Minute,SD3SL1FF701835,
900001835,SWEENEY,EUGENIO,32,M,7887544329,4854 Old Wolomolopoag St.,BOULDER,CO,80310,ULPOST5L120,2100 Minute Family,SD3SL1FF701836,
900001836,PARRISH,DUNCAN,31,M,6757686724,6905 Five Oak St.,LAKE WORTH,FL,33461,ULPOST5L120,2100 Minute Family,SD3SL1FF701837,
900001837,MOSES,ROSS,40,M,4813028333,7749 Moir Dr.,ROANOKE,VA,24044,250PRE25,250 Minute Prepaid,SD3SL1FF701838,
900001838,LOWE,NORBERT,18,M,9432523439,6767 Connelley Dr.,LAS VEGAS,NV,89173,250PRE25,250 Minute Prepaid,SD3SL1FF701839,
900001839,CAMPOS,CECILE,34,F,5753712829,15483 Muniz Ranch Pkwy.,AUSTIN,TX,78731,700POST5L70,700 Minute Family,SD3SL1FF701840,
900001840,BERRY,ANNE,19,F,5285277665,4080 Dean Park St.,CINCINNATI,OH,45219,ULPRE2D,Unlimited Prepaid,SD3SL1FF701841,
900001841,MAYER,MARINA,34,F,3531827898,19765 Meller Ave.,CINCINNATI,OH,45235,450POST40,450 Minute,SD3SL1FF701842,
900001842,ESTES,RUBIN,28,M,6984427001,17617 Beckley Ave.,DES MOINES,IA,50313,250PRE25,250 Minute Prepaid,SD3SL1FF701843,
900001843,COPELAND,LATONYA,21,F,7684203116,8504 Stinson Blvd.,MOUNT VERNON,NY,10552,1400POST5L90,1400 Minute Family,SD3SL1FF701844,
900001844,RASMUSSEN,TRENTON,25,M,4837573093,13720 S Charter Blvd.,KNOXVILLE,TN,37927,250PRE25,250 Minute Prepaid,SD3SL1FF701845,
900001845,PETTY,EARLENE,52,F,4235777547,3008 Cromer Hyde St.,EL PASO,TX,79929,1400POST5L90,1400 Minute Family,SD3SL1FF701846,
900001846,LOWE,INGRID,57,F,6648286664,999 Burard St.,PENSACOLA,FL,32523,ULPRE50,Unlimited Prepaid,SD3SL1FF701847,
